hsa	gge
ENSG00000196743	ENSGALG00010017346
ENSG00000176896	ENSGALG00010002501
ENSG00000101901	ENSGALG00010015285
ENSG00000108771	ENSGALG00010023172
ENSG00000163482	ENSGALG00010021582
ENSG00000119938	ENSGALG00010020572
ENSG00000152457	ENSGALG00010006004
ENSG00000163050	ENSGALG00010018033
ENSG00000108773	ENSGALG00010023179
ENSG00000196923	ENSGALG00010009028
ENSG00000106976	ENSGALG00010028128
ENSG00000168653	ENSGALG00010017738
ENSG00000260325	ENSGALG00010023206
ENSG00000170836	ENSGALG00010029198
ENSG00000121931	ENSGALG00010024712
ENSG00000008300	ENSGALG00010027145
ENSG00000164161	ENSGALG00010006341
ENSG00000162777	ENSGALG00010024608
ENSG00000135912	ENSGALG00010021574
ENSG00000136478	ENSGALG00010029618
ENSG00000139304	ENSGALG00010012230
ENSG00000164162	ENSGALG00010006323
ENSG00000168907	ENSGALG00010020568
ENSG00000213672	ENSGALG00010027130
ENSG00000080824	ENSGALG00010016869
ENSG00000165899	ENSGALG00010013364
ENSG00000113456	ENSGALG00010013238
ENSG00000135929	ENSGALG00010021541
ENSG00000155393	ENSGALG00010025910
ENSG00000113460	ENSGALG00010013256
ENSG00000166887	ENSGALG00010020603
ENSG00000068745	ENSGALG00010027124
ENSG00000078304	ENSGALG00010016787
ENSG00000232258	ENSGALG00010017371
ENSG00000185245	ENSGALG00010028520
ENSG00000185245	ENSGALG00010027708
ENSG00000185245	ENSGALG00010027718
ENSG00000169599	ENSGALG00010017546
ENSG00000076604	ENSGALG00010029222
ENSG00000103034	ENSGALG00010023119
ENSG00000153044	ENSGALG00010010809
ENSG00000156171	ENSGALG00010024692
ENSG00000134056	ENSGALG00010010834
ENSG00000164163	ENSGALG00010006353
ENSG00000176928	ENSGALG00010011128
ENSG00000145700	ENSGALG00010011059
ENSG00000204131	ENSGALG00010015171
ENSG00000169291	ENSGALG00010027892
ENSG00000204414	ENSGALG00010023602
ENSG00000114270	ENSGALG00010000386
ENSG00000114270	ENSGALG00010001672
ENSG00000207016	ENSGALG00010019893
ENSG00000169306	ENSGALG00010002275
ENSG00000115568	ENSGALG00010021626
ENSG00000143437	ENSGALG00010028764
ENSG00000201666	ENSGALG00010014823
ENSG00000165194	ENSGALG00010015758
ENSG00000119912	ENSGALG00010021405
ENSG00000188760	ENSGALG00010021180
ENSG00000103978	ENSGALG00010019371
ENSG00000000003	ENSGALG00010016772
ENSG00000204634	ENSGALG00010013480
ENSG00000111897	ENSGALG00010012848
ENSG00000154518	ENSGALG00010022456
ENSG00000135549	ENSGALG00010012837
ENSG00000164164	ENSGALG00010006387
ENSG00000147206	ENSGALG00010001295
ENSG00000122012	ENSGALG00010011403
ENSG00000152778	ENSGALG00010018016
ENSG00000103647	ENSGALG00010017482
ENSG00000180628	ENSGALG00010020540
ENSG00000129514	ENSGALG00010004888
ENSG00000189108	ENSGALG00010012259
ENSG00000011114	ENSGALG00010016894
ENSG00000154493	ENSGALG00010002582
ENSG00000154493	ENSGALG00010003206
ENSG00000145703	ENSGALG00010010688
ENSG00000140350	ENSGALG00010017558
ENSG00000137392	ENSGALG00010026906
ENSG00000197753	ENSGALG00010026950
ENSG00000062822	ENSGALG00010000526
ENSG00000187581	ENSGALG00010020854
ENSG00000056998	ENSGALG00010002293
ENSG00000138315	ENSGALG00010021332
ENSG00000252720	ENSGALG00010026905
ENSG00000175785	ENSGALG00010016935
ENSG00000096063	ENSGALG00010026964
ENSG00000140067	ENSGALG00010016978
ENSG00000138308	ENSGALG00010021316
ENSG00000182521	ENSGALG00010018499
ENSG00000122884	ENSGALG00010021302
ENSG00000138604	ENSGALG00010016452
ENSG00000133958	ENSGALG00010015121
ENSG00000108932	ENSGALG00010029386
ENSG00000006740	ENSGALG00010029930
ENSG00000157895	ENSGALG00010022718
ENSG00000075975	ENSGALG00010027925
ENSG00000172667	ENSGALG00010018317
ENSG00000104549	ENSGALG00010008860
ENSG00000143799	ENSGALG00010017496
ENSG00000276380	ENSGALG00010013551
ENSG00000163328	ENSGALG00010022552
ENSG00000075891	ENSGALG00010021060
ENSG00000102393	ENSGALG00010015927
ENSG00000121879	ENSGALG00010018296
ENSG00000147434	ENSGALG00010013675
ENSG00000124406	ENSGALG00010014393
ENSG00000131931	ENSGALG00010011947
ENSG00000120925	ENSGALG00010011971
ENSG00000177119	ENSGALG00010013784
ENSG00000112679	ENSGALG00010011449
ENSG00000158864	ENSGALG00010027570
ENSG00000168172	ENSGALG00010012011
ENSG00000179950	ENSGALG00010008347
ENSG00000197223	ENSGALG00010017755
ENSG00000241553	ENSGALG00010021599
ENSG00000174238	ENSGALG00010029339
ENSG00000183032	ENSGALG00010004866
ENSG00000148680	ENSGALG00010020438
ENSG00000204147	ENSGALG00010022487
ENSG00000204147	ENSGALG00010023894
ENSG00000137075	ENSGALG00010012095
ENSG00000156030	ENSGALG00010020847
ENSG00000137265	ENSGALG00010011461
ENSG00000148584	ENSGALG00010022774
ENSG00000171643	ENSGALG00010011454
ENSG00000145708	ENSGALG00010011451
ENSG00000284499	ENSGALG00010019955
ENSG00000284043	ENSGALG00010019918
ENSG00000205755	ENSGALG00010001869
ENSG00000115414	ENSGALG00010011984
ENSG00000163964	ENSGALG00010024755
ENSG00000169239	ENSGALG00010009365
ENSG00000027697	ENSGALG00010005291
ENSG00000258890	ENSGALG00010029306
ENSG00000167178	ENSGALG00010021234
ENSG00000164252	ENSGALG00010010457
ENSG00000102181	ENSGALG00010011441
ENSG00000197763	ENSGALG00010021129
ENSG00000152969	ENSGALG00010011399
ENSG00000238961	ENSGALG00010013287
ENSG00000129009	ENSGALG00010021250
ENSG00000113231	ENSGALG00010010275
ENSG00000063015	ENSGALG00010029681
ENSG00000137868	ENSGALG00010021219
ENSG00000122705	ENSGALG00010013183
ENSG00000079841	ENSGALG00010002446
ENSG00000179097	ENSGALG00010007654
ENSG00000168778	ENSGALG00010024691
ENSG00000011677	ENSGALG00010015087
ENSG00000185246	ENSGALG00010018312
ENSG00000130635	ENSGALG00010028434
ENSG00000163918	ENSGALG00010016270
ENSG00000169083	ENSGALG00010016880
ENSG00000148459	ENSGALG00010005385
ENSG00000008294	ENSGALG00010029250
ENSG00000136754	ENSGALG00010005353
ENSG00000140945	ENSGALG00010007529
ENSG00000144681	ENSGALG00010018391
ENSG00000239043	ENSGALG00010020472
ENSG00000104885	ENSGALG00010027893
ENSG00000111229	ENSGALG00010025102
ENSG00000100442	ENSGALG00010018294
ENSG00000117450	ENSGALG00010026128
ENSG00000147050	ENSGALG00010011421
ENSG00000104886	ENSGALG00010027885
ENSG00000129534	ENSGALG00010018189
ENSG00000132780	ENSGALG00010026287
ENSG00000230989	ENSGALG00010007548
ENSG00000103550	ENSGALG00010017655
ENSG00000111231	ENSGALG00010025064
ENSG00000164532	ENSGALG00010019019
ENSG00000104897	ENSGALG00010027884
ENSG00000101972	ENSGALG00010013273
ENSG00000103540	ENSGALG00010021058
ENSG00000198398	ENSGALG00010014596
ENSG00000187790	ENSGALG00010018216
ENSG00000231213	ENSGALG00010016979
ENSG00000109705	ENSGALG00010010183
ENSG00000131773	ENSGALG00010008852
ENSG00000038219	ENSGALG00010009133
ENSG00000181652	ENSGALG00010027171
ENSG00000104899	ENSGALG00010027880
ENSG00000164900	ENSGALG00010024815
ENSG00000248767	ENSGALG00010022120
ENSG00000127922	ENSGALG00010002817
ENSG00000111237	ENSGALG00010025557
ENSG00000164983	ENSGALG00010009007
ENSG00000113889	ENSGALG00010016206
ENSG00000168412	ENSGALG00010013336
ENSG00000167191	ENSGALG00010017641
ENSG00000151164	ENSGALG00010025564
ENSG00000109436	ENSGALG00010009306
ENSG00000164253	ENSGALG00010010254
ENSG00000010319	ENSGALG00010027513
ENSG00000173852	ENSGALG00010019064
ENSG00000063978	ENSGALG00010017547
ENSG00000114854	ENSGALG00010028025
ENSG00000129933	ENSGALG00010028518
ENSG00000106829	ENSGALG00010015946
ENSG00000010322	ENSGALG00010028031
ENSG00000105989	ENSGALG00010001486
ENSG00000102981	ENSGALG00010024366
ENSG00000140481	ENSGALG00010021208
ENSG00000124074	ENSGALG00010025832
ENSG00000154438	ENSGALG00010001207
ENSG00000140459	ENSGALG00010021194
ENSG00000108852	ENSGALG00010024752
ENSG00000165832	ENSGALG00010022516
ENSG00000141098	ENSGALG00010022340
ENSG00000188716	ENSGALG00010022323
ENSG00000196850	ENSGALG00010025569
ENSG00000156671	ENSGALG00010023889
ENSG00000122986	ENSGALG00010025604
ENSG00000160321	ENSGALG00010027242
ENSG00000138623	ENSGALG00010021187
ENSG00000114841	ENSGALG00010027473
ENSG00000165637	ENSGALG00010022275
ENSG00000077063	ENSGALG00010001200
ENSG00000184178	ENSGALG00010014267
ENSG00000072201	ENSGALG00010014199
ENSG00000186298	ENSGALG00010025621
ENSG00000138629	ENSGALG00010021170
ENSG00000159592	ENSGALG00010026321
ENSG00000172717	ENSGALG00010020047
ENSG00000171540	ENSGALG00010011364
ENSG00000033100	ENSGALG00010025433
ENSG00000159596	ENSGALG00010026325
ENSG00000076201	ENSGALG00010027304
ENSG00000204852	ENSGALG00010025586
ENSG00000160991	ENSGALG00010029304
ENSG00000105323	ENSGALG00010008335
ENSG00000142864	ENSGALG00010023282
ENSG00000100532	ENSGALG00010018847
ENSG00000164647	ENSGALG00010004515
ENSG00000078674	ENSGALG00010015756
ENSG00000163832	ENSGALG00010027293
ENSG00000157214	ENSGALG00010004576
ENSG00000165644	ENSGALG00010022238
ENSG00000036530	ENSGALG00010016416
ENSG00000114646	ENSGALG00010027290
ENSG00000148660	ENSGALG00010021169
ENSG00000198160	ENSGALG00010023186
ENSG00000068305	ENSGALG00010018848
ENSG00000039523	ENSGALG00010022571
ENSG00000165066	ENSGALG00010018078
ENSG00000066629	ENSGALG00010016482
ENSG00000174891	ENSGALG00010001206
ENSG00000213221	ENSGALG00010028169
ENSG00000130560	ENSGALG00010027427
ENSG00000029534	ENSGALG00010018193
ENSG00000148411	ENSGALG00010028318
ENSG00000238227	ENSGALG00010028232
ENSG00000107187	ENSGALG00010028203
ENSG00000004799	ENSGALG00010002741
ENSG00000131467	ENSGALG00010022317
ENSG00000184584	ENSGALG00010011969
ENSG00000165661	ENSGALG00010028202
ENSG00000158560	ENSGALG00010003506
ENSG00000113971	ENSGALG00010018977
ENSG00000288701	ENSGALG00010028157
ENSG00000182253	ENSGALG00010018753
ENSG00000171604	ENSGALG00010011913
ENSG00000131508	ENSGALG00010011952
ENSG00000009694	ENSGALG00010011658
ENSG00000132153	ENSGALG00010027287
ENSG00000113048	ENSGALG00010011649
ENSG00000148153	ENSGALG00010007066
ENSG00000214558	ENSGALG00010025892
ENSG00000162426	ENSGALG00010018707
ENSG00000001084	ENSGALG00010002041
ENSG00000102974	ENSGALG00010022627
ENSG00000227729	ENSGALG00010016115
ENSG00000166183	ENSGALG00010016159
ENSG00000116750	ENSGALG00010012693
ENSG00000074660	ENSGALG00010029343
ENSG00000148158	ENSGALG00010007001
ENSG00000036473	ENSGALG00010002770
ENSG00000107263	ENSGALG00010028270
ENSG00000156298	ENSGALG00010002725
ENSG00000134138	ENSGALG00010005359
ENSG00000283165	ENSGALG00010018477
ENSG00000066735	ENSGALG00010016247
ENSG00000164045	ENSGALG00010027269
ENSG00000108641	ENSGALG00010017419
ENSG00000169057	ENSGALG00010001835
ENSG00000089775	ENSGALG00010017543
ENSG00000179841	ENSGALG00010017576
ENSG00000100714	ENSGALG00010017583
ENSG00000186994	ENSGALG00010028457
ENSG00000108094	ENSGALG00010004507
ENSG00000089682	ENSGALG00010016319
ENSG00000124743	ENSGALG00010002024
ENSG00000141084	ENSGALG00010021798
ENSG00000176884	ENSGALG00010028529
ENSG00000165675	ENSGALG00010016542
ENSG00000164047	ENSGALG00010025943
ENSG00000164047	ENSGALG00010027697
ENSG00000109670	ENSGALG00010007590
ENSG00000178401	ENSGALG00010023099
ENSG00000178033	ENSGALG00010014866
ENSG00000164451	ENSGALG00010014851
ENSG00000151176	ENSGALG00010000449
ENSG00000180616	ENSGALG00010029470
ENSG00000111832	ENSGALG00010014812
ENSG00000135272	ENSGALG00010001381
ENSG00000166685	ENSGALG00010029473
ENSG00000172113	ENSGALG00010007418
ENSG00000289604	ENSGALG00010006478
ENSG00000187959	ENSGALG00010008360
ENSG00000003987	ENSGALG00010015904
ENSG00000179604	ENSGALG00010029487
ENSG00000139410	ENSGALG00010000447
ENSG00000183077	ENSGALG00010029330
ENSG00000111834	ENSGALG00010016971
ENSG00000146857	ENSGALG00010010177
ENSG00000153975	ENSGALG00010014734
ENSG00000147133	ENSGALG00010016946
ENSG00000196911	ENSGALG00010014707
ENSG00000100697	ENSGALG00010017545
ENSG00000145248	ENSGALG00010016674
ENSG00000275572	ENSGALG00010020045
ENSG00000005075	ENSGALG00010029311
ENSG00000182223	ENSGALG00010016658
ENSG00000003989	ENSGALG00010015869
ENSG00000075539	ENSGALG00010016597
ENSG00000089116	ENSGALG00010000445
ENSG00000221866	ENSGALG00010005333
ENSG00000116514	ENSGALG00010017699
ENSG00000153347	ENSGALG00010013142
ENSG00000089060	ENSGALG00010000452
ENSG00000181191	ENSGALG00010009811
ENSG00000204351	ENSGALG00010025933
ENSG00000167332	ENSGALG00010003320
ENSG00000215301	ENSGALG00010002476
ENSG00000164291	ENSGALG00010013117
ENSG00000189051	ENSGALG00010029335
ENSG00000288784	ENSGALG00010006478
ENSG00000140612	ENSGALG00010022347
ENSG00000214978	ENSGALG00010029191
ENSG00000218305	ENSGALG00010010844
ENSG00000198517	ENSGALG00010019675
ENSG00000167699	ENSGALG00010029767
ENSG00000162419	ENSGALG00010015314
ENSG00000164855	ENSGALG00010019683
ENSG00000145569	ENSGALG00010000741
ENSG00000164053	ENSGALG00010027185
ENSG00000152670	ENSGALG00010014189
ENSG00000198805	ENSGALG00010000089
ENSG00000225968	ENSGALG00010019804
ENSG00000104213	ENSGALG00010015862
ENSG00000128606	ENSGALG00010009600
ENSG00000111540	ENSGALG00010024778
ENSG00000198363	ENSGALG00010003960
ENSG00000222011	ENSGALG00010009524
ENSG00000165861	ENSGALG00010021022
ENSG00000173406	ENSGALG00010026740
ENSG00000213973	ENSGALG00010027242
ENSG00000103740	ENSGALG00010024274
ENSG00000102901	ENSGALG00010021841
ENSG00000115286	ENSGALG00010028036
ENSG00000139531	ENSGALG00010024789
ENSG00000086475	ENSGALG00010005398
ENSG00000197147	ENSGALG00010022731
ENSG00000189195	ENSGALG00010022019
ENSG00000055483	ENSGALG00010029280
ENSG00000114554	ENSGALG00010022196
ENSG00000109586	ENSGALG00010002937
ENSG00000140403	ENSGALG00010024258
ENSG00000165626	ENSGALG00010005404
ENSG00000058673	ENSGALG00010025892
ENSG00000179119	ENSGALG00010024513
ENSG00000130948	ENSGALG00010008777
ENSG00000129757	ENSGALG00010024146
ENSG00000120756	ENSGALG00010015774
ENSG00000123411	ENSGALG00010024797
ENSG00000134352	ENSGALG00010012930
ENSG00000145388	ENSGALG00010005551
ENSG00000166199	ENSGALG00010019592
ENSG00000119707	ENSGALG00010021015
ENSG00000156113	ENSGALG00010022174
ENSG00000283267	ENSGALG00010004618
ENSG00000109738	ENSGALG00010008198
ENSG00000241685	ENSGALG00010021325
ENSG00000197728	ENSGALG00010024822
ENSG00000130958	ENSGALG00010008846
ENSG00000170515	ENSGALG00010024839
ENSG00000205126	ENSGALG00010019670
ENSG00000205126	ENSGALG00010004929
ENSG00000140395	ENSGALG00010024240
ENSG00000130429	ENSGALG00010021362
ENSG00000163710	ENSGALG00010015809
ENSG00000138735	ENSGALG00010005499
ENSG00000110455	ENSGALG00010004929
ENSG00000165244	ENSGALG00010008862
ENSG00000130956	ENSGALG00010008879
ENSG00000038358	ENSGALG00010021908
ENSG00000025796	ENSGALG00010014504
ENSG00000270647	ENSGALG00010029621
ENSG00000081377	ENSGALG00010010844
ENSG00000052850	ENSGALG00010019838
ENSG00000188582	ENSGALG00010015814
ENSG00000151348	ENSGALG00010019800
ENSG00000081307	ENSGALG00010018959
ENSG00000095637	ENSGALG00010021617
ENSG00000139641	ENSGALG00010024848
ENSG00000173575	ENSGALG00010018539
ENSG00000131236	ENSGALG00010015101
ENSG00000146263	ENSGALG00010004373
ENSG00000100767	ENSGALG00010020966
ENSG00000106244	ENSGALG00010021401
ENSG00000106245	ENSGALG00010021414
ENSG00000188038	ENSGALG00010021924
ENSG00000163719	ENSGALG00010021496
ENSG00000214367	ENSGALG00010017613
ENSG00000159792	ENSGALG00010021951
ENSG00000141086	ENSGALG00010022092
ENSG00000178163	ENSGALG00010009441
ENSG00000122711	ENSGALG00010009520
ENSG00000109265	ENSGALG00010015024
ENSG00000107262	ENSGALG00010008057
ENSG00000215045	ENSGALG00010018119
ENSG00000275023	ENSGALG00010022085
ENSG00000092841	ENSGALG00010024882
ENSG00000113492	ENSGALG00010013296
ENSG00000169976	ENSGALG00010006627
ENSG00000135604	ENSGALG00010005016
ENSG00000204314	ENSGALG00010000106
ENSG00000083097	ENSGALG00010003081
ENSG00000213398	ENSGALG00010022401
ENSG00000174780	ENSGALG00010003737
ENSG00000277258	ENSGALG00010022111
ENSG00000086065	ENSGALG00010008065
ENSG00000136247	ENSGALG00010018102
ENSG00000137076	ENSGALG00010011793
ENSG00000132017	ENSGALG00010002857
ENSG00000167261	ENSGALG00010025325
ENSG00000077009	ENSGALG00010027821
ENSG00000133216	ENSGALG00010016847
ENSG00000170468	ENSGALG00010020870
ENSG00000277791	ENSGALG00010022122
ENSG00000168724	ENSGALG00010013264
ENSG00000151338	ENSGALG00010004881
ENSG00000276293	ENSGALG00010022151
ENSG00000146576	ENSGALG00010016720
ENSG00000167264	ENSGALG00010025291
ENSG00000273559	ENSGALG00010022158
ENSG00000166441	ENSGALG00010020612
ENSG00000156983	ENSGALG00010021528
ENSG00000136244	ENSGALG00010001941
ENSG00000180264	ENSGALG00010028915
ENSG00000173826	ENSGALG00010021081
ENSG00000013392	ENSGALG00010002995
ENSG00000138668	ENSGALG00010004018
ENSG00000139613	ENSGALG00010024890
ENSG00000168394	ENSGALG00010003131
ENSG00000200983	ENSGALG00010024093
ENSG00000212607	ENSGALG00010024092
ENSG00000136811	ENSGALG00010028180
ENSG00000248333	ENSGALG00010020163
ENSG00000181751	ENSGALG00010008373
ENSG00000262406	ENSGALG00010007554
ENSG00000262406	ENSGALG00010007546
ENSG00000176406	ENSGALG00010012954
ENSG00000145725	ENSGALG00010008424
ENSG00000238562	ENSGALG00010006312
ENSG00000238562	ENSGALG00010026028
ENSG00000166206	ENSGALG00010002942
ENSG00000137692	ENSGALG00010007532
ENSG00000136485	ENSGALG00010021593
ENSG00000183696	ENSGALG00010000621
ENSG00000135535	ENSGALG00010014156
ENSG00000187240	ENSGALG00010005265
ENSG00000136463	ENSGALG00010000660
ENSG00000171033	ENSGALG00010003400
ENSG00000104427	ENSGALG00010003447
ENSG00000011376	ENSGALG00010017552
ENSG00000160932	ENSGALG00010008048
ENSG00000103512	ENSGALG00010020827
ENSG00000186297	ENSGALG00010002927
ENSG00000164619	ENSGALG00010019124
ENSG00000185250	ENSGALG00010014142
ENSG00000165359	ENSGALG00010016260
ENSG00000187556	ENSGALG00010003245
ENSG00000174326	ENSGALG00010012919
ENSG00000277494	ENSGALG00010007947
ENSG00000172992	ENSGALG00010026796
ENSG00000130270	ENSGALG00010028435
ENSG00000224960	ENSGALG00010016882
ENSG00000130385	ENSGALG00010016722
ENSG00000152795	ENSGALG00010004003
ENSG00000204271	ENSGALG00010009031
ENSG00000204271	ENSGALG00010012781
ENSG00000179588	ENSGALG00010009511
ENSG00000140519	ENSGALG00010019968
ENSG00000147526	ENSGALG00010017323
ENSG00000147526	ENSGALG00010017349
ENSG00000158545	ENSGALG00010009569
ENSG00000181852	ENSGALG00010024896
ENSG00000285077	ENSGALG00010021647
ENSG00000284691	ENSGALG00010027215
ENSG00000135587	ENSGALG00010026854
ENSG00000140521	ENSGALG00010016150
ENSG00000164692	ENSGALG00010003307
ENSG00000144791	ENSGALG00010017535
ENSG00000135596	ENSGALG00010026846
ENSG00000131943	ENSGALG00010023981
ENSG00000131943	ENSGALG00010023993
ENSG00000131943	ENSGALG00010023972
ENSG00000124391	ENSGALG00010009627
ENSG00000051523	ENSGALG00010009637
ENSG00000197110	ENSGALG00010012050
ENSG00000197110	ENSGALG00010012030
ENSG00000163823	ENSGALG00010017351
ENSG00000163823	ENSGALG00010017278
ENSG00000188878	ENSGALG00010030109
ENSG00000121807	ENSGALG00010017351
ENSG00000121807	ENSGALG00010017278
ENSG00000214046	ENSGALG00010027360
ENSG00000121797	ENSGALG00010017351
ENSG00000121797	ENSGALG00010017278
ENSG00000283473	ENSGALG00010008922
ENSG00000183625	ENSGALG00010017351
ENSG00000183625	ENSGALG00010017278
ENSG00000172349	ENSGALG00010019270
ENSG00000127152	ENSGALG00010016287
ENSG00000139579	ENSGALG00010024898
ENSG00000012223	ENSGALG00010024717
ENSG00000197976	ENSGALG00010001548
ENSG00000167508	ENSGALG00010009646
ENSG00000196433	ENSGALG00010001536
ENSG00000165688	ENSGALG00010028142
ENSG00000128487	ENSGALG00010029722
ENSG00000069011	ENSGALG00010020809
ENSG00000139540	ENSGALG00010024909
ENSG00000092098	ENSGALG00010004000
ENSG00000145832	ENSGALG00010013042
ENSG00000147251	ENSGALG00010014641
ENSG00000250506	ENSGALG00010029748
ENSG00000158717	ENSGALG00010008476
ENSG00000257008	ENSGALG00010029504
ENSG00000072134	ENSGALG00010017407
ENSG00000151475	ENSGALG00010016933
ENSG00000127995	ENSGALG00010003366
ENSG00000181965	ENSGALG00010013092
ENSG00000139645	ENSGALG00010024919
ENSG00000174915	ENSGALG00010020721
ENSG00000164070	ENSGALG00010007871
ENSG00000145824	ENSGALG00010013086
ENSG00000112365	ENSGALG00010014135
ENSG00000011083	ENSGALG00010013654
ENSG00000174177	ENSGALG00010008486
ENSG00000135469	ENSGALG00010024939
ENSG00000149089	ENSGALG00010024945
ENSG00000013375	ENSGALG00010003017
ENSG00000106609	ENSGALG00010029673
ENSG00000072954	ENSGALG00010027351
ENSG00000162390	ENSGALG00010025520
ENSG00000099822	ENSGALG00010027479
ENSG00000062485	ENSGALG00010024933
ENSG00000110435	ENSGALG00010024941
ENSG00000156381	ENSGALG00010017304
ENSG00000099821	ENSGALG00010027511
ENSG00000154188	ENSGALG00010011001
ENSG00000153814	ENSGALG00010001458
ENSG00000089902	ENSGALG00010016918
ENSG00000120875	ENSGALG00010002994
ENSG00000117448	ENSGALG00010026213
ENSG00000178860	ENSGALG00010002693
ENSG00000142731	ENSGALG00010007879
ENSG00000164683	ENSGALG00010003330
ENSG00000166126	ENSGALG00010015137
ENSG00000126524	ENSGALG00010029169
ENSG00000131323	ENSGALG00010017049
ENSG00000019505	ENSGALG00010021743
ENSG00000070388	ENSGALG00010027553
ENSG00000177595	ENSGALG00010023118
ENSG00000232653	ENSGALG00010028118
ENSG00000163827	ENSGALG00010008960
ENSG00000169679	ENSGALG00010017024
ENSG00000070423	ENSGALG00010027358
ENSG00000198863	ENSGALG00010022407
ENSG00000086300	ENSGALG00010001888
ENSG00000103429	ENSGALG00010020662
ENSG00000162687	ENSGALG00010012498
ENSG00000129003	ENSGALG00010024618
ENSG00000163703	ENSGALG00010019310
ENSG00000069764	ENSGALG00010020699
ENSG00000151322	ENSGALG00010005829
ENSG00000164073	ENSGALG00010007893
ENSG00000099139	ENSGALG00010015038
ENSG00000010270	ENSGALG00010016137
ENSG00000082556	ENSGALG00010003892
ENSG00000186318	ENSGALG00010023208
ENSG00000159753	ENSGALG00010022652
ENSG00000105246	ENSGALG00010023235
ENSG00000170921	ENSGALG00010023245
ENSG00000136997	ENSGALG00010007986
ENSG00000089847	ENSGALG00010027220
ENSG00000164933	ENSGALG00010012877
ENSG00000135002	ENSGALG00010015064
ENSG00000227191	ENSGALG00010017740
ENSG00000227191	ENSGALG00010017777
ENSG00000227191	ENSGALG00010017730
ENSG00000227191	ENSGALG00010017802
ENSG00000164736	ENSGALG00010004503
ENSG00000164736	ENSGALG00010004516
ENSG00000211695	ENSGALG00010017740
ENSG00000211695	ENSGALG00010017777
ENSG00000211695	ENSGALG00010017730
ENSG00000211695	ENSGALG00010017802
ENSG00000106688	ENSGALG00010011937
ENSG00000211696	ENSGALG00010017740
ENSG00000211696	ENSGALG00010017777
ENSG00000211696	ENSGALG00010017730
ENSG00000211696	ENSGALG00010017802
ENSG00000211697	ENSGALG00010017740
ENSG00000211697	ENSGALG00010017777
ENSG00000211697	ENSGALG00010017730
ENSG00000211697	ENSGALG00010017802
ENSG00000211698	ENSGALG00010017740
ENSG00000211698	ENSGALG00010017777
ENSG00000211698	ENSGALG00010017730
ENSG00000211698	ENSGALG00010017802
ENSG00000211699	ENSGALG00010017740
ENSG00000211699	ENSGALG00010017777
ENSG00000211699	ENSGALG00010017730
ENSG00000211699	ENSGALG00010017802
ENSG00000112695	ENSGALG00010004076
ENSG00000233306	ENSGALG00010017740
ENSG00000233306	ENSGALG00010017777
ENSG00000233306	ENSGALG00010017730
ENSG00000233306	ENSGALG00010017802
ENSG00000211701	ENSGALG00010017740
ENSG00000211701	ENSGALG00010017777
ENSG00000211701	ENSGALG00010017730
ENSG00000211701	ENSGALG00010017802
ENSG00000211689	ENSGALG00010017740
ENSG00000211689	ENSGALG00010017777
ENSG00000211689	ENSGALG00010017730
ENSG00000211689	ENSGALG00010017802
ENSG00000288920	ENSGALG00010016040
ENSG00000180347	ENSGALG00010019667
ENSG00000055163	ENSGALG00010015037
ENSG00000157110	ENSGALG00010008103
ENSG00000205808	ENSGALG00010013486
ENSG00000106993	ENSGALG00010011133
ENSG00000130309	ENSGALG00010028905
ENSG00000213741	ENSGALG00010018998
ENSG00000180745	ENSGALG00010002617
ENSG00000147853	ENSGALG00010011143
ENSG00000196584	ENSGALG00010027158
ENSG00000132334	ENSGALG00010002712
ENSG00000132437	ENSGALG00010000702
ENSG00000165501	ENSGALG00010019021
ENSG00000118965	ENSGALG00010002551
ENSG00000143387	ENSGALG00010028763
ENSG00000106804	ENSGALG00010029141
ENSG00000116525	ENSGALG00010017733
ENSG00000165502	ENSGALG00010015936
ENSG00000168282	ENSGALG00010020129
ENSG00000165506	ENSGALG00010019025
ENSG00000158805	ENSGALG00010008073
ENSG00000175336	ENSGALG00010024983
ENSG00000100479	ENSGALG00010019101
ENSG00000130726	ENSGALG00010004378
ENSG00000134538	ENSGALG00010011715
ENSG00000163131	ENSGALG00010028761
ENSG00000198223	ENSGALG00010001831
ENSG00000198223	ENSGALG00010001839
ENSG00000121351	ENSGALG00010011680
ENSG00000121350	ENSGALG00010013802
ENSG00000184156	ENSGALG00010008154
ENSG00000167513	ENSGALG00010007887
ENSG00000115155	ENSGALG00010010417
ENSG00000004700	ENSGALG00010013867
ENSG00000151240	ENSGALG00010025554
ENSG00000165516	ENSGALG00010019146
ENSG00000145949	ENSGALG00010011578
ENSG00000048649	ENSGALG00010002054
ENSG00000175556	ENSGALG00010011283
ENSG00000104432	ENSGALG00010003298
ENSG00000198931	ENSGALG00010007899
ENSG00000124562	ENSGALG00010026088
ENSG00000183814	ENSGALG00010017517
ENSG00000065060	ENSGALG00010026068
ENSG00000253457	ENSGALG00010008071
ENSG00000141012	ENSGALG00010007909
ENSG00000166710	ENSGALG00010023281
ENSG00000157168	ENSGALG00010013914
ENSG00000111711	ENSGALG00010014045
ENSG00000166106	ENSGALG00010022967
ENSG00000130725	ENSGALG00010004369
ENSG00000165886	ENSGALG00010020667
ENSG00000064999	ENSGALG00010026001
ENSG00000147862	ENSGALG00010016418
ENSG00000175809	ENSGALG00010009275
ENSG00000102390	ENSGALG00010020298
ENSG00000183378	ENSGALG00010021584
