Gene stable ID	UniProtKB/Swiss-Prot ID
AT1G64480	Q9FUQ7
AT3G48200	
AT5G44460	Q9FI19
AT5G53420	
AT5G53420	
AT5G53420	
AT5G53420	
AT5G53420	
AT4G13220	
AT5G36160	Q9LVY1
AT2G31590	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT3G08840	
AT1G34030	P34788
AT1G12990	
AT1G30540	
AT1G30540	
AT1G30540	
AT1G30540	
AT2G21340	Q8W4G3
AT2G21340	
AT5G15580	Q9LF24
AT5G49720	Q38890
AT4G39790	
AT5G14320	
AT5G14320	P42732
AT1G37010	
AT5G14275	
AT2G38880	
AT2G38880	
AT2G38880	
AT2G38880	
AT2G38880	
AT2G38880	Q9SLG0
AT2G38880	Q9SLG0
AT2G38880	
AT2G38880	
AT2G38880	
AT2G38880	Q9SLG0
AT5G65390	Q8LG54
AT2G26140	O80983
AT1G26370	F4IE66
AT5G45460	
AT4G09466	
AT1G17130	
AT1G17130	
AT3G52780	Q9LXI7
AT3G52780	
AT4G10620	
AT5G01920	Q9LZV4
AT5G01920	Q9LZV4
AT1G16920	Q39222
ATCG01120	P56805
AT3G22080	
AT5G16770	
AT5G16770	
AT5G16770	
AT5G16770	
AT3G07370	Q9SRS9
AT5G06710	P46665
AT5G06710	
AT5G06710	
AT5G06710	
AT3G28460	
AT3G28460	
AT3G28460	
AT2G16340	
AT3G46310	
AT5G14420	Q9LY87
AT5G14420	Q9LY87
AT5G14420	Q9LY87
AT5G14420	Q9LY87
AT2G46690	Q9ZUZ3
AT2G20410	
AT2G20410	
AT3G56430	
AT2G39840	P48484
AT1G01010	Q0WV96
AT1G67400	
AT5G17400	Q8LB08
AT3G48970	
AT3G48970	Q84K70
AT3G48970	
ATMG00140	P93283
AT5G47150	Q9FHI0
AT5G16220	Q9LF06
AT5G58380	Q9C562
AT5G37400	
AT5G37400	
AT2G24150	
AT2G24150	Q9ZUH8
AT4G39235	
AT4G39235	
AT5G24270	O81223
AT5G24270	O81223
AT5G24270	O81223
AT5G24270	
AT5G24270	
AT1G79510	
AT1G79510	
AT2G26470	
AT2G26470	
AT2G34690	O64587
AT1G08220	
AT1G08220	
AT5G06060	Q9LHT0
AT5G05160	Q9FHK7
AT1G16060	
AT1G16060	Q94AN4
AT1G16060	
AT1G16060	
AT1G16060	
AT1G16060	
AT1G16060	
AT3G56700	
AT3G56700	B9TSP7
AT2G35070	
AT2G35070	
AT1G12650	
AT1G12650	
AT1G12650	
AT1G12650	
AT3G53350	
AT3G53350	
AT3G53350	Q8VYU8
AT3G53350	Q8VYU8
AT3G53350	Q8VYU8
AT3G53350	
AT3G53350	
AT3G53350	
AT3G53350	
AT3G21730	
AT3G21730	Q6GKX5
AT1G27990	
AT3G08947	
AT3G08947	
AT3G44769	
AT3G55630	
AT3G55630	
AT3G55630	
AT3G55630	
AT3G55630	
AT3G55630	Q8W035
AT3G55630	
AT1G20790	Q9LM75
AT3G24517	
AT1G60440	
AT1G60440	O80765
AT1G60440	
AT5G12310	
AT4G35840	Q8GT75
AT4G35840	
AT1G59690	
AT4G38220	
AT4G38220	
AT3G19910	Q9LT17
AT3G19910	
AT3G12770	Q9LTV8
AT1G37020	
AT1G59580	Q39022
AT1G59580	Q39022
AT3G52600	Q1PEF8
AT3G52600	
AT3G52600	
AT5G26740	
AT5G26740	
AT5G26740	
AT5G44510	
AT5G44510	
AT5G44510	
AT5G44510	Q9FI14
AT5G11600	
AT5G11600	
AT1G27570	
AT1G27570	
AT2G42200	Q700W2
AT5G49740	
AT5G49740	
AT5G49740	Q3KTM0
AT4G24540	O82794
AT2G26700	Q64FQ2
AT5G27970	
AT5G27970	
AT5G27970	
AT5G27970	
AT5G27970	
AT4G27520	Q9T076
AT5G41030	Q9FLM6
AT1G11470	
AT5G54650	Q94B77
AT5G54650	Q94B77
AT2G48070	Q9ZU82
AT2G48070	Q9ZU82
AT2G48070	
AT3G45093	Q2V3Q8
AT3G49830	
AT1G79690	Q8L831
AT1G79690	Q8L831
AT1G34355	B7SY83
AT1G34355	
AT1G34355	
AT5G58410	Q9FGI1
AT5G58410	
AT5G20980	Q0WNZ5
AT5G20980	Q0WNZ5
AT5G17250	
AT3G22710	Q9LUJ0
AT2G38350	
AT4G10410	
AT2G29560	Q9ZW34
AT3G15480	
AT3G04960	
AT3G04960	
AT3G04960	
AT3G04960	
AT1G72755	
AT2G40780	
AT2G40780	
AT1G25375	
AT4G30070	P82773
AT1G79640	
AT1G79640	
AT1G79640	
AT1G79640	
AT1G79640	
AT1G79640	
AT5G28491	
AT3G13980	Q9LVK2
AT1G74520	Q9S7V4
AT1G74520	Q9S7V4
AT3G19020	Q9LJ64
AT3G19020	
AT4G13680	
AT1G27565	
AT5G13160	Q9FE20
AT4G38990	
AT4G38990	Q9SVJ4
AT5G62700	Q9ASR0
AT5G62700	Q56YW9
AT1G24470	Q9FYL6
AT5G02980	Q9LYY7
AT2G26750	
AT5G43680	
AT5G43680	
AT1G19180	
AT1G19180	Q9LMA8
AT1G19180	Q9LMA8
AT5G22560	
AT1G54990	Q9FZ33
AT5G36000	Q9FGB8
AT1G14110	Q9XI77
AT1G44895	
AT2G15535	Q8S8H9
AT4G30910	Q8RX72
AT4G30910	
AT3G55200	P0DKL6
AT3G55200	P0DKL4
AT3G55200	P0DKL6
AT3G55200	P0DKL4
AT3G55200	P0DKL6
AT3G55200	P0DKL4
AT2G42090	P93738
AT4G13500	
AT1G78550	
AT1G78550	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G09195	
AT1G58250	
AT1G58250	
AT5G02050	
AT1G52750	
AT4G32230	
AT5G35100	
AT5G35100	
AT5G35100	
AT1G50560	
ATMG01030	P92537
AT5G39785	
AT5G39785	
AT5G39785	
AT5G39785	
AT5G39785	
AT5G19633	
AT2G45880	O80831
AT3G12420	
AT1G19800	Q8L4R0
AT1G19800	Q8L4R0
AT1G19800	Q8L4R0
AT1G19800	Q8L4R0
AT1G19800	Q8L4R0
AT1G19800	Q8L4R0
AT4G38005	
AT4G09340	
AT4G02640	
AT4G02640	O22763
AT4G02640	
AT4G02640	
AT2G45243	
AT1G24150	
AT1G79630	
AT1G79630	
AT1G79630	
AT1G79630	
AT1G79630	
AT1G79630	
AT1G79630	
AT1G79630	Q8RXZ4
AT4G37210	
AT4G37210	
AT4G17790	
AT4G10970	
AT4G10970	
AT4G10970	
AT4G10970	
AT4G10970	
AT4G10970	
AT4G10970	
AT5G49750	
AT1G66870	
AT1G66870	
AT5G26010	Q9XGZ9
AT5G46110	
AT5G46110	
AT5G46110	Q9ZSR7
AT5G46110	
AT4G29390	P49689
AT3G52160	
AT3G52160	Q9SUY9
AT5G06380	
AT3G59070	Q9LYS9
AT4G05630	Q9M0U1
AT4G00290	Q8VZL4
AT5G56980	F4K956
AT3G49370	Q9SG12
AT1G79103	
AT3G10800	Q9SG86
AT5G12060	Q9FMQ4
AT1G60987	P82624
AT4G10560	
AT5G62770	
AT5G56680	Q9SW96
AT3G06460	
AT4G24972	Q6TLJ2
AT4G21192	
AT4G21192	
AT2G33775	Q6NME6
AT1G71340	F4I8H8
AT3G44070	
AT3G44070	
AT2G35930	Q84TG3
AT1G72640	
AT1G72640	
AT1G72640	
AT1G72640	
AT1G57580	Q9FVU4
AT4G27080	Q9T042
AT4G27080	
AT5G44800	F4KBP5
AT3G10420	F4J3R7
AT3G10420	
AT3G57280	Q93V66
AT5G04610	
AT4G14785	P82642
AT3G06510	Q93Y07
AT3G06510	
ATCG00070	P56782
AT4G26630	Q9SUA1
AT4G26630	Q9SUA1
AT4G31430	Q949W6
AT4G31430	Q949W6
AT4G31430	
AT5G18490	
AT4G26680	Q9SZ10
AT4G26680	Q9SZ10
ATMG01170	
AT4G27880	Q9STN8
AT3G46710	Q9STE5
AT1G27480	Q9FZI8
AT2G07676	
AT3G50250	
AT1G73080	Q9SSL9
AT5G43510	Q4VP08
AT2G36450	Q9SJR0
ATMG01210	P92551
AT4G00220	O81323
AT5G20935	
AT5G20935	F4K6X0
AT1G27640	
AT3G02245	
AT2G44710	
AT2G44710	
AT2G44710	
AT2G44710	
AT1G68410	Q9M9C6
AT1G68410	Q9M9C6
AT1G68410	Q9M9C6
AT1G68410	Q9M9C6
AT4G21950	
AT2G19010	
AT2G19010	
AT1G14180	
AT1G14180	
AT5G61480	Q9FII5
AT3G44370	Q0WUC5
AT3G44370	
AT3G55670	
AT2G43350	O22850
AT2G43350	O22850
AT2G26710	O48786
AT5G48380	Q9ASS4
AT4G04890	Q93V99
AT4G04890	Q93V99
AT1G04020	
AT1G04020	
AT5G55890	
AT2G29620	
AT2G29620	
AT2G29620	
AT2G29620	
AT2G29620	
AT2G29620	
AT3G26780	
AT3G24065	
AT5G28646	
AT5G28646	Q84ZT9
AT5G28646	Q84ZT9
AT2G24693	Q3E7S1
AT1G70310	O48661
AT1G11600	
AT2G36250	
AT2G36250	O82533
AT2G36250	O82533
AT2G36250	O82533
AT3G10790	Q9SG85
AT3G57730	Q8VZF4
AT2G15350	Q9SJP6
AT5G54860	Q8RWQ5
ATMG00490	P93304
AT3G12160	Q9LH50
AT1G43680	
AT1G71080	
AT3G08640	Q9C9Z2
AT5G22530	
AT4G23430	A2RVM0
AT4G23430	
AT4G23430	
AT4G23430	
AT4G20645	
AT4G15990	
AT2G34860	O64750
AT2G34860	O64750
AT1G14660	
AT1G14660	Q3YL57
AT5G24655	Q8L8S2
AT5G03670	
AT5G03670	
AT4G26150	Q9SZI6
AT3G63250	Q9M1W4
AT3G63250	
AT3G63250	Q9M1W4
AT2G30040	
AT5G17522	
AT3G07520	Q8LGN1
AT4G13380	Q9T0K9
AT2G14690	Q680B7
AT3G56130	
AT3G56130	
AT3G56130	
AT3G56130	
AT3G56130	
AT2G18330	
AT1G27530	Q9SXC8
AT1G23465	Q5BIV4
AT5G13070	
AT5G04050	
AT5G04050	
AT1G70690	Q8GUJ2
AT5G37060	Q1HDT2
AT4G23960	Q9T0B0
AT4G23960	
AT3G44940	
AT5G06480	
AT3G31560	
AT1G29520	
AT1G22920	
AT1G22920	Q8LAZ7
AT5G39190	
AT5G39190	P92996
AT4G37435	
AT5G43750	Q9FG89
AT1G66290	Q9C8Y8
AT5G36930	
AT5G36930	
AT5G36930	
AT5G36930	
AT4G03292	
AT3G17970	
AT3G17970	Q9LVH5
AT3G43920	
AT3G43920	
AT3G43920	
AT3G43920	Q9LXW7
AT3G43920	
AT3G43920	
AT5G59500	
AT5G59500	
AT4G14723	Q2V3I3
AT3G16440	O04312
AT3G16440	
AT1G26210	Q67YG7
AT4G13261	
AT5G53950	O04017
AT2G29680	
AT2G29680	O82387
AT4G22105	P82645
AT1G64010	
AT1G64010	
AT1G73450	
AT5G67560	Q93Y31
AT5G37490	Q5PNY6
AT1G05000	
AT1G05000	Q9ZVN4
AT1G05000	
AT1G70030	
AT1G70030	
AT1G70030	
AT3G18100	
AT3G18100	
AT3G18100	
AT3G18100	
AT5G36280	
AT3G12540	
AT3G12540	
AT5G20570	
AT5G20570	
AT5G20570	Q940X7
AT1G64490	
AT1G60770	O22714
AT3G58300	
AT5G37840	
AT3G44010	Q680P8
AT3G44010	Q680P8
AT3G16990	Q9ASY9
AT1G54390	
AT1G54390	B3H615
AT1G54390	
AT1G54390	
AT1G54390	
AT1G54390	
AT1G54390	B3H615
AT1G54390	
AT1G55300	
AT1G55300	B9DG24
AT5G10730	
AT3G10750	
AT5G16070	Q8L7N0
AT3G05725	
AT1G26120	Q8VYP9
AT3G50540	
AT5G12950	
AT1G28140	
AT2G28830	
AT3G47040	
AT3G47040	
AT3G47040	
AT3G47040	
AT4G13235	
AT5G49360	Q9FGY1
AT2G23600	
AT2G23600	
AT2G23600	O80476
AT3G03910	Q9S7A0
AT3G03910	
AT1G09665	
AT2G29770	O82379
AT5G35410	Q9LDI3
AT5G35410	
AT1G72070	
AT1G72070	
AT4G00880	
AT3G12630	Q9LHJ8
AT1G21450	Q9SDQ3
AT5G48750	Q9FKC1
AT1G32280	
AT1G68670	Q8VZS3
AT4G37540	Q9SZE8
AT4G31310	A2RVS4
AT4G31310	
AT1G80710	
AT5G60760	
AT5G60760	Q9FJH9
AT1G15190	Q5Q0H2
AT5G66720	Q9LVQ8
AT5G66720	
AT2G40560	
AT3G25920	P25873
AT5G17790	Q8S9K3
AT5G43390	
AT1G19130	
AT1G21475	
ATCG00770	P56801
AT5G64420	
AT5G23880	Q9LKF9
AT4G11360	Q9SUS5
AT1G55360	
AT3G52075	
AT3G13240	
AT3G13240	
AT5G43430	Q9LSW8
AT5G43430	
AT5G43430	
AT5G43430	
AT3G50100	
AT3G50100	A3KPE8
AT5G66870	Q9FKZ3
AT5G66280	Q9SNY3
AT3G21590	
AT3G21590	
AT3G21590	
AT5G66050	
AT5G66050	
AT5G66050	
AT5G66050	
AT1G32130	
AT1G32130	F4ICK8
AT4G31000	F4JR57
AT4G31000	
AT1G35353	
AT1G49030	Q9M9A5
AT1G47700	
AT5G36140	
AT4G35490	
AT4G35490	
AT4G26910	
AT4G26910	Q8H107
AT4G26910	
AT3G04450	
AT3G04450	F4J3P7
AT3G04450	
AT3G04450	
AT5G08010	
AT3G12560	Q9C7B1
AT3G12560	Q9C7B1
AT4G34500	Q6NKZ9
AT1G64430	
AT1G64430	
AT1G64430	
AT5G03460	
AT5G57900	Q9FDX1
AT2G41980	P93748
AT5G61500	
AT5G61500	Q0WWQ1
AT2G37310	Q9ZUT5
AT3G02870	Q9M8S8
AT3G02870	
AT3G02870	
AT5G20220	
AT5G20220	
AT5G20220	
AT5G20220	
AT2G20873	
AT4G10390	Q9SV83
AT3G01780	
AT3G01780	F4J8D3
AT5G42350	Q9FII2
AT3G61030	
AT5G43460	
AT5G43460	
AT1G48010	
AT2G04380	
AT5G56555	
AT1G76070	Q9SGS5
AT2G35380	
AT2G35380	Q9SLH7
AT1G30470	
AT1G30470	
AT1G30470	
AT5G21326	Q84VQ3
AT2G22070	Q9SHZ8
AT5G24860	O23624
AT5G24860	
AT5G24860	
AT4G23080	
AT1G54640	
AT4G23365	
AT2G22720	
AT2G22720	
AT2G22720	
AT2G22720	
AT2G22720	
AT2G22720	
AT5G55670	
AT5G55670	
AT1G69060	
AT4G15040	
AT4G15040	
AT1G13170	Q9SAF0
AT1G13170	
AT1G61140	
AT1G61140	
AT1G61140	
AT5G61990	Q9FIT7
AT1G69630	Q9FWZ1
AT5G04800	Q9LZ17
AT5G04800	Q9LZ17
AT5G04800	Q9LZ17
AT5G04800	Q9LZ17
AT1G48580	
AT1G48580	
AT1G48580	
AT1G58430	Q9C648
AT1G60630	Q84MA9
AT2G25169	
AT5G19630	
AT3G12950	
AT5G36658	
AT5G08780	
AT4G36925	
AT4G36925	
AT2G21560	
AT5G35927	
AT5G22610	
AT5G22610	Q9FNK0
AT1G71380	Q9C9H5
AT3G60280	Q96316
AT1G48470	Q8GXW5
AT5G63180	Q93Z25
AT5G60553	Q2V2W8
AT3G30247	
AT1G12820	Q9LPW7
AT4G01950	Q9SYJ2
AT4G01950	
AT5G19855	Q8L9X2
AT5G19855	
AT4G12410	
AT1G60980	Q9C955
AT5G26980	O65359
AT5G26980	O65359
AT5G26980	O65359
AT3G51560	
AT4G08990	Q9M0S8
AT2G41890	P93756
AT4G25600	
AT4G25600	
AT4G25600	
AT4G25600	Q8GXT7
AT4G10510	
AT4G10510	Q9SZY2
AT4G10510	
AT4G10510	
AT3G25150	
AT3G25150	
AT5G23770	
AT5G23770	
AT2G41330	
ATMG00120	P93281
AT5G14990	
AT5G14990	
AT2G21400	
AT2G21400	Q9SJT8
AT2G21400	
AT2G21400	
AT4G00350	F4JH46
AT5G07770	Q9FF15
AT5G07770	
AT5G07770	
AT5G07770	
AT1G27140	Q9FUT1
AT1G51200	Q8H0X0
AT1G51200	Q8H0X0
AT1G51200	Q8H0X0
AT1G51200	Q8H0X0
AT3G57090	Q9M1J1
AT3G57090	Q9M1J1
AT3G51060	Q9SD40
AT4G28703	
AT3G48850	Q9M2Z8
AT3G01920	
AT3G01920	
AT4G03420	
AT5G16560	Q93WJ9
AT3G58500	P48578
AT1G54200	Q9SLL2
AT3G23440	
AT5G57535	
AT2G04080	
AT2G04080	Q8GXM8
AT5G59616	
AT1G67190	Q9ZW88
AT1G67190	Q9ZW88
AT1G50170	
AT1G50170	Q84JH7
AT1G50170	
AT5G44010	
AT5G44010	
AT5G44010	
AT5G44010	
AT1G61720	Q9SEV0
AT5G23430	
AT5G23430	
AT5G23430	Q8H0T9
AT3G24630	
AT3G24630	
AT2G17240	
ATMG00516	
AT1G07230	Q8L7Y9
AT5G02200	A8MR65
AT5G02200	
AT5G59950	Q8L773
AT5G59950	
AT5G59950	
AT5G59950	
AT5G59950	
AT1G05160	O23051
AT1G05160	O23051
AT1G11670	Q9SAB0
AT3G01200	Q9MAC9
AT1G67990	Q9C9W4
AT3G59790	Q9M1Z5
AT1G78010	
AT2G02590	
AT2G39290	O80952
AT5G49015	
AT5G49015	
AT5G49015	
AT4G34380	
AT1G15830	
AT1G15830	
AT1G15830	
AT3G18360	Q9LS54
AT3G07590	Q9SSF1
AT3G07590	
AT3G07590	Q9SSF1
AT1G50060	
AT1G52890	Q9C932
AT3G57870	Q42551
AT4G14104	
AT2G06420	
AT5G47680	
AT5G02750	Q8GXF8
AT4G14440	O23300
AT2G44090	
AT2G44090	
AT2G44090	
AT2G44090	
AT2G44090	
AT3G25760	Q9LS03
AT1G04445	
AT1G04445	
AT3G46550	Q9SNC3
AT2G03360	
AT2G03360	
AT2G36180	Q9SJN6
AT5G27000	O81635
AT4G31420	
AT4G31420	Q8H1G5
AT3G09880	O04376
AT5G51090	
AT2G40020	
AT2G40020	
AT2G40020	
AT2G40020	
AT4G25560	
AT4G25560	Q9M0K4
AT3G11910	
AT3G11910	Q84WU2
AT3G11910	Q84WU2
AT3G11910	
AT1G32140	Q9FVQ9
AT5G42100	
AT5G42100	Q9FHX5
AT4G03220	Q9ZR09
AT5G38720	
AT5G38720	
AT5G38720	
AT5G56890	
AT3G25020	Q9LJS0
AT3G21570	
AT1G17050	Q76FS5
AT3G16900	Q9LSQ1
AT3G52560	Q9SVD7
AT3G52560	
AT3G52560	
AT3G52560	
AT4G27030	Q9SZ42
AT3G21790	Q9LSY5
AT4G13840	Q9SVM9
AT4G30067	P82777
AT4G20420	
AT3G44435	
AT4G20080	O49435
AT2G41342	
AT5G61370	Q9FLJ6
AT3G62080	
AT3G62080	
AT1G73430	F4HQ84
AT1G73430	F4HQ84
AT4G08640	
AT1G28320	Q8VZD4
AT5G35870	
AT3G27495	
AT2G30210	Q56YT0
AT1G10700	Q93Z66
AT1G10700	
AT1G80440	Q9M8L2
AT4G27435	
AT1G21140	Q9LPU9
AT5G63300	
AT5G63300	
AT4G13970	
AT4G13970	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT2G38780	
AT1G33060	B5X570
AT1G33060	
AT3G13662	F4JDF3
AT2G22121	P82750
AT1G21928	
AT5G52050	Q9FJ87
AT1G64070	F4I594
AT2G21410	Q9SJT7
AT1G51980	
AT1G51980	Q9ZU25
AT5G49030	Q8RXK8
AT5G49030	
AT5G49030	
AT4G13266	
AT3G03870	
AT3G03870	
AT2G16592	
AT3G59050	Q9LYT1
AT2G02160	Q9ZUM0
AT5G52770	
AT3G17270	Q9LUU4
AT5G07580	Q9LY05
AT5G14790	
AT2G34220	
AT2G34220	
AT5G06470	
AT2G33230	O49312
AT1G74450	Q9CA69
AT5G17350	
AT2G35490	O82291
AT1G05300	O23039
AT1G05300	
AT5G45910	Q9FJ45
AT4G04460	
AT4G04460	Q9XEC4
AT1G59030	P0DI15
AT1G59030	F4IBF0
AT1G59030	Q3ECM4
AT3G44330	
AT1G27890	Q9C6M9
AT3G25080	Q6E244
AT3G56530	
AT4G36105	
AT4G36105	
AT3G48150	
AT3G48150	Q9STS3
AT5G54990	
AT3G08490	
AT2G43740	O22829
AT2G43740	
AT4G02720	
AT3G21950	
AT3G21950	
AT1G03960	Q84JI6
AT1G03960	
AT1G03960	
AT1G03960	
AT1G03960	
AT1G03960	
AT1G03960	
AT1G02470	
AT1G02470	
AT4G11740	
AT4G11740	F4JPR7
AT1G28170	Q9FZ91
AT2G07825	
AT2G23890	
AT2G23890	
AT2G23890	
AT1G01750	Q9LQ81
AT1G01750	
AT3G52390	
AT3G52390	
ATMG00640	
AT4G01900	Q9ZST4
AT4G37860	
AT4G37860	
AT5G41410	Q38897
AT1G74930	Q9S7L5
AT1G31840	
AT1G31840	Q9C6S6
AT3G13520	Q9LJD9
AT2G47240	O22898
AT2G47240	O22898
AT2G47240	
AT2G47240	O22898
AT2G43550	O22869
AT2G06255	Q8S8F5
AT2G23810	Q8S8Q6
AT5G39170	
AT2G33585	
AT2G33585	
AT2G07662	
AT5G15560	
AT5G15700	Q9LFV6
AT5G15700	
AT1G61610	
AT1G61610	Q9SY89
AT2G07795	
AT5G14110	
AT4G19350	
AT5G54770	Q38814
AT1G23340	
AT1G23340	
AT1G23340	
AT2G41900	P93755
AT1G30920	P0C2G2
AT4G24330	
AT3G62650	
AT3G62650	
AT3G44310	
AT3G44310	P32961
AT3G44310	
AT3G44310	P32961
AT5G50970	
AT4G33985	
AT3G56810	
AT2G32130	
AT4G33945	
AT1G21890	F4HZQ7
AT1G21890	
AT2G07625	
AT3G20860	Q9LT35
AT1G26761	
AT1G06650	
AT1G06650	Q8H1S4
AT5G42380	Q9FIH9
AT3G22057	
AT3G48110	Q8L785
AT2G38540	Q42589
AT3G27470	
AT3G27470	
AT3G27470	
AT3G27470	
AT3G27470	
AT1G43790	Q8LBX7
AT4G28140	Q9M0J3
AT2G44270	O64862
AT3G60140	
AT3G60140	Q9M1C9
AT3G29320	Q9LIB2
AT3G04810	Q9CAU7
AT3G04810	Q9CAU7
AT3G04810	Q9CAU7
AT5G20540	Q8GZ92
AT5G16890	
AT3G57420	Q9SCN0
AT1G54840	Q8RWL4
AT1G54840	
AT3G54550	
AT3G44635	
AT1G22930	
AT1G22930	
AT3G55150	Q8VY27
AT3G47430	Q9STY0
AT4G32940	Q39119
AT1G33945	
AT4G15340	Q9FR95
AT4G15340	
AT1G32575	
AT2G41451	B3H5R0
AT4G03160	Q9ZR15
AT1G63150	Q9CAM8
AT1G63150	Q9CAM8
AT5G44420	Q9FI23
AT4G08263	
AT4G08263	
AT5G64687	
AT5G64687	
AT3G16090	Q9LW77
AT3G52525	Q3EAL1
AT5G23310	Q9FMX0
AT1G77310	F4I700
AT1G77310	
AT2G27140	
AT1G61110	Q8GY42
AT1G75330	O50039
AT2G07200	
AT2G32645	Q1G3B8
AT2G23390	
AT2G23390	
AT5G67330	Q9FN18
AT3G06990	
AT1G66580	Q93W22
AT4G10870	
AT1G43090	
AT5G19060	
AT3G13430	
AT3G13430	
AT3G13430	
AT3G13430	
AT5G17290	Q9FFI2
AT2G22090	Q9SHZ6
AT2G22090	
AT1G20520	
AT5G38210	
AT5G38210	Q8VYG0
AT5G38210	
AT5G17620	Q0WTP1
AT3G06350	Q9SQT8
AT5G64320	Q9FMF6
AT5G21040	Q94AD8
AT5G21040	Q94AD8
AT5G21040	Q94AD8
AT2G14960	O82333
AT1G74050	Q9C9C5
AT1G72770	
AT1G72770	
AT1G72770	Q9CAJ0
AT1G72770	Q9CAJ0
AT1G72770	Q9CAJ0
AT3G48950	
AT2G13150	
AT4G15960	
AT1G74970	Q9XJ27
AT3G09600	Q8RWU3
AT3G09600	
AT3G09600	
AT3G09600	
AT3G09600	Q8RWU3
AT3G09600	
AT3G09600	
AT3G09600	
AT3G09600	
AT4G00450	H3K2Y6
AT4G00450	H3K2Y6
AT4G00450	H3K2Y6
AT5G22290	
AT5G22290	Q94F58
AT1G22110	
AT1G22110	
AT1G22110	
AT1G54470	
AT4G39660	Q940M2
AT4G39660	
AT1G32760	
AT2G01260	
AT2G01260	
AT2G01260	
AT1G19080	
AT1G19080	
AT3G18500	
AT3G18500	
AT3G18500	
AT3G18500	Q9LS39
AT2G36070	Q5XF06
AT5G55450	
AT5G54890	Q9FFU1
AT1G14360	Q9M9S6
AT4G26050	Q8RWE5
AT2G12940	
AT1G15730	
AT1G63670	
AT1G63670	
AT1G63670	
AT1G63670	
AT1G63670	
AT4G20150	
AT2G38420	Q8L6Y7
AT1G59860	Q9XIE3
AT3G12860	
AT5G54630	
AT2G01860	Q5XET4
AT1G26730	Q6R8G3
AT1G26730	
AT4G02310	O81414
AT1G09130	Q8L770
AT1G09130	
AT1G09130	Q8L770
AT5G11850	
AT3G04030	
AT3G04030	
AT3G04030	
AT3G04030	
AT3G04030	Q9SQQ9
AT5G38410	
AT5G38410	P10798
AT5G38410	
AT2G18660	Q9ZV52
AT2G31305	Q8S8F7
AT1G59510	
AT4G08570	O81464
AT4G00520	
AT4G00520	
AT4G00520	
AT5G03880	
AT4G12110	Q8L7W5
AT4G22130	
AT4G22130	Q6R2J8
AT3G17500	
AT3G17500	Q9LUP7
AT1G33170	Q9C884
AT1G61890	O80695
AT1G61890	
AT1G61890	
AT4G30540	Q9M0A6
AT5G64070	Q9FMJ0
AT5G64070	
AT2G21870	Q9SJ12
AT2G21870	
AT1G52490	Q7G9E7
AT5G10940	
AT5G10940	Q94BQ3
AT4G09950	Q9T0F4
AT4G09950	
AT3G49410	
AT3G49410	
AT3G49410	
AT3G49410	
AT3G24330	
AT1G64990	Q9XIP7
AT1G64990	Q9XIP7
AT5G61730	Q9FLT5
AT5G61730	
AT1G27050	P0CJ66
AT5G62910	
AT5G62910	
AT1G25425	Q6IWB1
AT5G11975	
AT5G45640	
AT5G36340	
AT5G27550	F4K4C5
AT5G27550	F4K4C5
AT5G02990	
AT2G32235	
AT2G32235	
AT2G05430	
AT5G19520	Q84M97
AT5G19520	Q84M97
AT2G24560	Q9SJA9
AT2G24560	
AT1G11350	Q9LPZ9
AT2G32980	O48767
AT2G37290	
AT2G37290	
AT2G37290	
AT1G55290	Q9C899
AT5G22780	Q8LPK4
AT5G22780	Q8LPK4
AT5G16490	Q9FFD5
AT4G38270	
AT4G38270	Q0WQD2
AT4G16930	
AT2G44700	Q84RE1
AT1G74090	Q9C9C9
AT1G51823	
AT1G76560	Q9C9K2
ATCG00050	P56806
AT5G44700	Q9FIZ3
AT5G48600	
AT5G48600	Q9FJL0
AT4G11530	
AT5G16510	Q9FFD2
AT5G16510	Q9FFD2
AT1G09812	
AT4G00780	
AT1G09060	F4HZD1
AT1G09060	F4HZD1
AT1G09060	
AT1G09060	
AT1G67150	
AT1G67150	
AT1G67150	
AT1G67150	
AT4G00910	
AT1G78955	P0C8Y0
AT1G78955	
AT1G78955	
AT1G78955	
AT1G78955	
AT2G18220	Q9ZPV5
AT1G61850	
AT1G61850	
AT3G50550	
AT3G50550	
AT4G35810	F4JNU8
AT4G35810	F4JNU8
AT1G20735	
AT3G31950	
AT1G22690	Q8GWK5
AT1G22690	Q8GWK5
AT1G22690	Q8GWK5
AT3G45140	
AT3G45140	P38418
AT5G05870	Q9FI99
AT1G78172	
AT1G69600	Q9SEZ1
AT5G24110	Q9FL62
AT3G49551	
AT5G35580	F4JZW1
AT5G35580	
AT1G54040	
AT1G54040	Q8RY71
AT1G54040	
AT3G29796	
AT1G62540	
AT1G62540	Q94K43
AT1G62540	
AT5G23490	
AT5G23490	
